id,uid,date,type1,type2,type3,zd0,zd1,zd2,submit_time,status
1311,5790,2016-09-08,53,93,104,1,0,1,2016-09-08 16:35:06,1
1312,3305,2016-09-08,63,83,104,1,1,1,2016-09-08 22:21:07,1
1313,5231,2016-09-09,63,104,104,1,1,1,2016-09-09 11:34:34,1
1316,5338,2016-09-12,53,104,104,1,1,1,2016-09-12 09:32:24,1
1319,8504,2016-09-12,53,93,104,1,1,1,2016-09-12 13:58:45,1
1320,9465,2016-09-12,65,104,104,1,1,1,2016-09-12 14:27:46,1
1325,9793,2016-09-12,53,104,104,1,1,1,2016-09-12 16:03:10,1
1326,6341,2016-09-13,53,93,104,1,1,1,2016-09-13 09:25:04,1
1332,8507,2016-09-13,63,104,104,1,1,1,2016-09-13 15:45:24,1
1339,8306,2016-09-14,53,104,104,1,1,1,2016-09-14 13:36:33,1
1348,5487,2016-09-16,63,74,104,0,0,1,2016-09-16 15:39:47,1
1355,8778,2016-09-19,54,104,104,1,0,1,2016-09-19 12:27:07,1
1358,5351,2016-09-19,54,104,104,1,1,1,2016-09-19 16:33:38,1
1363,7032,2016-09-20,63,104,104,1,1,1,2016-09-20 14:02:06,1
1365,9294,2016-09-20,62,104,104,1,1,1,2016-09-20 16:04:37,1
1368,9309,2016-09-21,60,104,104,1,1,1,2016-09-21 16:13:09,1
1369,8791,2016-09-21,60,104,104,1,0,1,2016-09-21 16:22:43,1
1370,1270,2016-09-21,54,74,104,0,0,0,2016-09-21 18:06:50,1
1373,8044,2016-09-22,53,104,104,1,1,1,2016-09-22 10:33:07,1
1380,4755,2016-09-22,53,104,104,1,1,1,2016-09-22 13:41:02,1
1390,1263,2016-09-23,63,74,95,0,0,0,2016-09-23 15:32:34,1
1395,4918,2016-09-24,65,93,103,0,0,1,2016-09-24 11:44:31,1
1402,4367,2016-09-21,53,104,104,1,1,1,2016-09-26 14:05:47,1
1410,8294,2016-09-27,63,104,104,1,0,1,2016-09-27 11:45:59,1
1411,1255,2016-09-27,63,104,104,1,1,1,2016-09-27 12:01:46,1
1412,8199,2016-09-27,63,104,104,1,1,1,2016-09-27 14:22:17,1
1415,7237,2016-09-27,63,104,104,1,1,1,2016-09-27 16:18:14,1
1420,9252,2016-09-28,62,104,104,1,0,1,2016-09-28 15:22:13,1
1423,4924,2016-09-28,54,104,104,1,1,1,2016-09-28 16:38:16,1
1427,9351,2016-09-29,60,104,103,1,0,1,2016-09-29 16:49:06,1
1432,7442,2016-09-30,63,83,104,0,0,1,2016-09-30 16:34:57,1
1433,7209,2016-09-30,53,104,104,1,1,1,2016-09-30 20:41:21,1
1435,6915,2016-10-10,53,104,104,1,1,1,2016-10-10 10:47:22,1
1444,3171,2016-10-11,53,104,104,1,1,1,2016-10-11 15:03:35,1
1448,8780,2016-10-11,63,104,104,1,0,1,2016-10-11 17:03:25,1
1452,5351,2016-10-12,53,104,104,1,1,1,2016-10-12 10:56:21,1
1453,8904,2016-10-12,53,74,104,0,0,1,2016-10-12 12:15:10,1
1461,7695,2016-10-13,54,104,104,1,1,1,2016-10-13 14:33:35,1
1463,8623,2016-10-13,65,104,104,1,1,1,2016-10-13 17:04:42,1
1474,6531,2016-10-14,53,104,95,1,0,0,2016-10-14 16:32:43,1
1476,7674,2016-10-17,63,104,104,1,1,1,2016-10-17 10:40:54,1
1483,8377,2016-10-18,60,104,104,1,1,1,2016-10-18 10:09:56,1
1486,200,2016-10-18,63,104,104,1,0,1,2016-10-18 11:52:17,1
1492,5497,2016-10-19,53,104,104,1,1,1,2016-10-19 09:37:33,1
1498,5130,2016-10-19,60,74,104,0,0,1,2016-10-19 15:09:13,1
1499,2873,2016-10-19,63,74,95,0,0,0,2016-10-19 16:21:10,1
1506,7930,2016-10-20,61,104,104,1,1,1,2016-10-20 17:19:29,1
1514,7956,2016-10-21,63,74,95,0,0,0,2016-10-21 16:18:51,1
1528,4806,2016-10-26,61,104,104,1,1,1,2016-10-26 15:12:08,1
1539,1455,2016-10-27,53,104,104,1,1,1,2016-10-27 16:08:34,1
1542,8679,2016-10-27,61,104,104,1,1,1,2016-10-27 16:48:30,1
1546,7632,2016-10-28,53,59,104,0,1,1,2016-10-28 14:57:09,1
1547,7238,2016-10-28,53,74,95,0,0,0,2016-10-28 15:55:27,1
1548,5594,2016-10-28,53,80,95,0,0,0,2016-10-28 16:14:40,1
1553,4361,2016-10-31,53,104,104,1,1,1,2016-11-01 10:17:42,1
1554,3386,2016-11-01,63,104,104,1,1,1,2016-11-01 15:07:57,1
1559,6598,2016-11-02,53,85,104,0,1,1,2016-11-02 11:23:55,1
1564,8374,2016-11-03,63,104,104,1,0,0,2016-11-03 19:51:15,1
1570,7069,2016-09-29,53,74,95,0,1,0,2016-11-04 16:14:32,1
1595,9753,2016-11-11,63,104,95,1,0,0,2016-11-11 12:18:29,1
1603,6689,2016-11-14,60,104,104,1,1,1,2016-11-14 16:03:24,1
1604,9410,2016-11-14,63,104,104,1,1,1,2016-11-15 10:26:53,1
1610,7732,2016-11-07,53,104,104,1,1,1,2016-11-16 08:21:22,1
1612,4559,2016-11-16,53,104,104,1,0,1,2016-11-16 10:40:34,1
1614,6555,2016-11-16,63,104,104,1,1,1,2016-11-16 16:13:03,1
1632,9328,2016-11-22,54,104,104,1,1,1,2016-11-22 15:38:37,1
1635,4821,2016-11-23,53,104,104,1,0,1,2016-11-23 11:30:45,1
1636,2957,2016-11-23,53,74,95,0,0,1,2016-11-23 11:55:25,1
1643,10039,2016-11-24,54,104,104,1,1,1,2016-11-24 11:55:24,1
1644,9562,2016-11-24,63,104,104,1,0,1,2016-11-24 12:32:10,1
1651,2735,2016-11-25,53,104,104,1,1,1,2016-11-25 14:23:52,1
1654,9580,2016-11-21,61,104,104,1,1,1,2016-11-28 09:18:53,1
1660,9914,2016-11-29,63,93,103,1,1,1,2016-11-29 22:25:11,1
1662,8521,2016-11-30,53,104,104,1,1,1,2016-11-30 09:49:48,1
1664,6935,2016-11-30,53,104,104,1,1,1,2016-11-30 13:17:04,1
1669,7327,2016-12-01,53,104,104,1,1,1,2016-12-01 13:33:40,1
1670,9341,2016-12-01,54,104,104,1,1,1,2016-12-01 16:15:40,1
1677,5619,2016-12-02,63,83,104,0,1,1,2016-12-02 16:01:36,1
1679,9950,2016-12-05,65,104,104,1,1,1,2016-12-05 14:59:17,1
1688,7759,2016-12-06,63,104,104,1,1,1,2016-12-06 15:01:09,1
1696,103,2016-12-07,53,74,95,0,0,0,2016-12-08 07:31:42,1
1702,1133,2016-12-08,61,104,104,1,1,1,2016-12-08 16:25:52,1
1714,8868,2016-12-12,53,104,104,1,1,1,2016-12-12 16:57:12,1
1720,3130,2016-12-13,53,93,103,1,1,1,2016-12-14 11:01:22,1
1722,4501,2016-12-14,60,104,104,1,1,1,2016-12-14 14:40:59,1
1729,3313,2016-12-15,60,74,104,0,0,1,2016-12-15 15:32:46,1
1731,103,2016-12-15,53,93,104,1,1,1,2016-12-15 15:49:03,1
1737,5186,2016-12-16,63,74,103,0,0,0,2016-12-16 16:36:03,1
1742,9766,2016-12-19,63,104,104,1,0,1,2016-12-19 19:43:25,1
1744,4805,2016-12-20,61,104,104,1,1,1,2016-12-20 14:06:34,1
1749,3305,2016-12-21,53,93,104,1,1,1,2016-12-21 11:43:54,1
1752,1259,2016-12-23,63,83,104,0,0,1,2016-12-23 15:28:56,1
1760,7190,2016-12-29,53,104,104,1,1,1,2016-12-29 13:29:44,1
1764,9911,2016-12-29,62,104,104,1,1,1,2016-12-29 16:44:06,1
1766,6976,2016-12-30,53,104,104,1,1,1,2016-12-30 14:27:09,1
1790,9259,2017-01-10,54,104,104,1,1,1,2017-01-10 16:50:26,1
1793,5245,2017-01-09,53,74,104,0,0,1,2017-01-12 13:24:45,1
1797,8564,2017-01-04,53,104,104,1,1,1,2017-01-17 10:46:45,1
1804,2735,2017-02-20,53,104,104,1,1,1,2017-02-20 14:55:50,1
1805,3313,2017-02-20,53,104,104,1,1,1,2017-02-20 14:56:33,1
1807,8306,2017-02-20,53,104,104,1,1,1,2017-02-20 14:58:51,1
1809,6292,2017-02-20,53,104,104,1,1,1,2017-02-20 15:03:00,1
1810,3308,2017-02-20,53,104,104,1,1,1,2017-02-20 15:04:10,1
1812,8712,2017-02-20,53,91,104,0,1,1,2017-02-20 16:13:41,1
1823,7119,2017-02-21,63,104,104,1,1,1,2017-02-21 15:43:08,1
1827,4947,2017-02-22,53,104,104,1,1,1,2017-02-22 09:10:30,1
1829,1270,2017-02-22,54,74,95,0,0,0,2017-02-22 09:50:00,1
1831,7831,2017-02-22,63,83,103,0,1,1,2017-02-22 10:38:45,1
1834,8457,2017-02-22,63,74,103,0,1,1,2017-02-22 11:40:30,1
1840,10160,2017-02-22,53,104,104,1,1,1,2017-02-22 18:36:57,1
1842,4559,2017-02-23,53,104,104,1,1,1,2017-02-23 09:16:19,1
1843,7674,2017-02-23,53,104,104,1,1,1,2017-02-23 09:32:25,1
1845,8811,2017-02-23,60,104,104,1,1,1,2017-02-23 10:15:51,1
1847,7916,2017-02-23,53,104,104,1,1,1,2017-02-23 13:34:34,1
1852,8449,2017-02-23,63,92,95,0,0,0,2017-02-23 17:03:24,1
1857,9368,2017-02-24,65,104,104,1,1,1,2017-02-24 13:24:32,1
1858,4483,2017-02-24,65,104,104,1,1,1,2017-02-24 13:30:27,1
1865,4946,2017-02-27,53,74,104,0,0,0,2017-02-27 09:52:32,1
1875,5615,2017-02-28,54,104,104,1,0,1,2017-02-28 14:13:47,1
1876,7632,2017-02-28,53,104,104,1,1,1,2017-02-28 14:27:26,1
1879,5039,2017-02-28,63,93,95,1,0,0,2017-03-01 09:06:14,1
1884,4537,2017-02-28,53,93,103,1,1,1,2017-03-01 11:12:15,1
1887,5763,2017-03-01,65,104,104,1,1,1,2017-03-01 14:38:07,1
1895,179,2017-03-02,54,104,104,1,1,1,2017-03-02 11:39:06,1
1899,103,2017-03-02,53,104,104,1,1,1,2017-03-02 14:40:58,1
1901,8460,2017-03-02,53,104,104,1,1,1,2017-03-02 15:25:22,1
1902,7030,2017-03-02,53,104,104,1,1,1,2017-03-02 16:19:00,1
1906,5338,2017-03-03,60,74,103,0,0,0,2017-03-03 11:14:26,1
1907,4947,2017-03-03,53,104,104,1,1,1,2017-03-03 12:53:08,1
1909,9286,2017-03-03,63,74,104,0,0,1,2017-03-03 14:38:19,1
1923,6999,2017-03-07,63,104,104,1,1,1,2017-03-07 16:22:27,1
1934,2818,2017-03-08,65,104,97,1,1,0,2017-03-08 16:46:48,1
1942,6800,2017-03-10,60,104,104,1,0,1,2017-03-10 10:47:54,1
1948,9691,2017-03-11,53,104,104,1,1,1,2017-03-11 08:22:10,1
1950,6935,2017-03-08,53,104,104,1,1,1,2017-03-13 11:25:08,1
1952,9448,2017-02-28,53,104,104,1,1,1,2017-03-13 16:24:08,1
1953,6896,2017-03-13,63,104,104,1,1,1,2017-03-13 16:52:10,1
1961,6173,2017-03-15,65,104,104,1,1,1,2017-03-15 16:13:52,1
1966,2566,2017-03-16,62,76,104,0,1,1,2017-03-16 16:34:11,1
1973,6891,2017-03-20,63,93,95,0,0,0,2017-03-20 16:12:30,1
1974,9181,2017-03-20,63,104,104,1,1,1,2017-03-20 16:15:32,1
1977,4453,2017-03-21,63,85,104,1,1,1,2017-03-21 14:14:14,1
1983,9128,2017-03-22,63,89,95,0,0,0,2017-03-22 11:11:41,1
1991,9449,2017-03-08,53,104,104,1,1,1,2017-03-24 11:27:15,1
1998,7833,2017-03-21,54,104,104,1,0,1,2017-03-27 10:29:54,1
2012,7915,2017-03-29,53,77,104,0,1,1,2017-03-29 10:30:09,1
2018,5370,2017-03-29,63,104,104,1,0,0,2017-03-29 16:51:31,1
2023,7943,2017-03-30,63,74,95,0,0,0,2017-03-30 15:38:11,1
2025,9932,2017-03-30,65,104,104,1,1,1,2017-03-30 16:07:10,1
2026,5141,2017-03-30,54,104,104,1,1,1,2017-03-30 16:36:43,1
2027,3874,2017-03-31,54,83,103,0,0,0,2017-03-31 15:37:39,1
2030,8934,2017-03-08,53,104,104,1,1,1,2017-04-03 14:18:16,1
2032,8090,2017-04-03,62,104,104,1,1,1,2017-04-03 15:06:45,1
2033,8208,2017-04-03,63,104,104,1,1,1,2017-04-03 15:09:25,1
2036,4549,2017-04-05,53,104,104,1,0,1,2017-04-05 09:37:16,1
2037,8504,2017-04-05,53,104,104,1,1,1,2017-04-05 16:46:42,1
2038,4395,2017-04-06,60,104,104,1,1,1,2017-04-06 10:09:02,1
2040,8364,2017-04-06,54,83,104,0,0,1,2017-04-06 14:36:49,1
2042,6889,2017-04-07,60,104,104,1,1,1,2017-04-07 11:11:57,1
2044,7741,2017-04-07,54,74,95,0,0,0,2017-04-07 15:47:02,1
2056,7283,2017-04-12,63,104,104,1,1,1,2017-04-12 15:33:12,1
2062,8152,2017-04-13,54,83,104,0,0,1,2017-04-13 16:00:53,1
2071,7262,2017-04-17,53,74,95,0,0,0,2017-04-17 16:35:29,1
2072,4780,2017-04-17,54,104,104,1,0,1,2017-04-17 16:39:15,1
2074,4407,2017-04-18,60,93,104,1,1,1,2017-04-18 11:14:33,1
2078,4908,2017-04-18,63,93,104,0,0,1,2017-04-18 15:19:23,1
2079,4909,2017-04-18,63,83,104,0,0,1,2017-04-18 15:29:35,1
2085,3738,2017-04-19,53,104,104,1,0,0,2017-04-19 11:33:05,1
2086,3305,2017-04-19,53,104,104,1,1,1,2017-04-19 11:45:29,1
2088,4504,2017-04-19,53,104,104,1,1,1,2017-04-19 16:40:08,1
2089,9493,2017-03-13,54,104,104,1,1,1,2017-04-19 16:57:01,1
2092,9272,2017-04-20,60,93,104,1,1,1,2017-04-20 15:51:30,1
2093,7860,2017-04-20,63,74,95,0,0,0,2017-04-20 16:41:37,1
2099,4755,2017-04-24,53,104,104,1,1,1,2017-04-24 12:00:04,1
2100,7238,2017-04-24,53,104,104,1,1,1,2017-04-24 14:58:48,1
2104,7602,2017-04-26,63,104,104,1,0,1,2017-04-26 14:53:33,1
2106,7556,2017-04-26,65,104,104,1,0,1,2017-04-26 16:49:05,1
2107,5244,2017-04-27,63,73,95,1,1,0,2017-04-27 14:40:52,1
2113,4837,2017-04-28,60,104,104,1,1,1,2017-04-28 11:26:51,1
2115,4992,2017-04-28,63,83,103,0,1,1,2017-04-28 15:26:39,1
2120,5587,2017-05-03,53,104,104,1,1,1,2017-05-03 11:07:45,1
2121,3846,2017-05-03,53,104,104,1,0,1,2017-05-03 11:36:13,1
2123,7741,2017-05-03,53,104,104,1,1,1,2017-05-03 11:54:24,1
2126,6627,2017-05-03,60,104,104,1,1,1,2017-05-03 15:25:26,1
2131,6153,2017-05-05,53,104,104,1,1,1,2017-05-05 08:44:20,1
2136,8417,2017-05-05,63,83,104,0,1,1,2017-05-05 15:20:22,1
2137,8417,2017-05-05,63,83,104,0,1,1,2017-05-05 15:20:22,1
2144,9953,2017-04-13,62,93,104,0,1,1,2017-05-09 11:19:36,1
2149,8161,2017-05-10,53,104,104,1,1,1,2017-05-10 09:55:49,1
2155,9685,2017-05-10,64,104,95,1,0,0,2017-05-10 16:00:58,1
2163,7352,2017-05-12,54,104,95,1,0,0,2017-05-12 10:53:44,1
2164,5258,2017-05-12,63,74,95,0,0,1,2017-05-12 11:21:41,1
2174,7473,2017-05-16,53,104,104,1,0,1,2017-05-16 10:11:05,1
2175,8506,2017-05-16,54,104,104,1,1,1,2017-05-16 15:10:16,1
2176,237,2017-05-16,63,104,104,1,1,1,2017-05-16 15:35:57,1
2177,152,2017-05-17,53,104,104,1,1,1,2017-05-17 10:26:53,1
2181,9554,2017-05-18,60,104,104,1,1,1,2017-05-18 12:13:38,1
2183,8254,2017-05-19,63,104,104,1,1,1,2017-05-19 09:38:08,1
2193,1452,2017-05-23,60,104,104,1,1,1,2017-05-23 11:41:53,1
2194,7282,2017-05-23,61,104,104,1,1,1,2017-05-23 15:07:16,1
2196,3310,2017-05-24,53,104,104,1,0,1,2017-05-24 09:48:52,1
2200,6555,2017-05-24,65,104,104,1,0,1,2017-05-24 16:53:39,1
2201,4398,2017-05-25,60,104,104,1,1,1,2017-05-25 16:05:49,1
2202,4396,2017-05-25,63,104,104,1,1,1,2017-05-25 16:12:41,1
2205,5363,2017-05-26,63,74,103,0,0,0,2017-05-26 14:25:51,1
2209,6673,2017-05-29,62,104,104,1,1,1,2017-05-29 16:15:50,1
2214,7563,2017-05-31,53,104,104,1,1,1,2017-05-31 15:12:17,1
2215,7553,2017-05-31,63,104,104,1,0,0,2017-05-31 15:15:58,1
2216,9028,2017-05-31,53,104,104,1,1,1,2017-05-31 15:26:28,1
2220,2841,2017-06-01,53,104,104,1,1,1,2017-06-01 15:16:08,1
2227,4896,2017-06-02,63,74,95,0,0,0,2017-06-02 15:18:47,1
2229,3332,2017-06-02,60,83,97,0,0,0,2017-06-02 16:14:24,1
2230,6224,2017-06-05,53,85,104,0,0,1,2017-06-05 16:08:55,1
2234,10039,2017-06-06,53,104,104,1,1,1,2017-06-06 10:09:44,1
2245,3879,2017-06-09,63,104,104,1,0,1,2017-06-09 14:04:50,1
2249,8366,2017-06-13,54,104,104,1,1,1,2017-06-13 15:48:04,1
2251,7884,2017-06-15,53,104,104,1,1,1,2017-06-15 11:29:43,1
2252,9188,2017-06-15,63,104,104,1,1,1,2017-06-15 15:27:13,1
2253,8078,2017-06-15,53,104,104,1,1,1,2017-06-15 15:55:19,1
2254,51279,2017-06-15,53,104,104,1,1,1,2017-06-15 15:58:34,1
2258,7692,2017-06-19,53,104,104,1,1,1,2017-06-19 11:46:51,1
2261,5177,2017-06-20,54,104,104,1,1,1,2017-06-20 15:46:51,1
2264,8099,2017-06-08,63,104,104,1,1,1,2017-06-22 13:24:27,1
2267,5835,2017-06-27,53,75,95,0,0,0,2017-06-27 15:47:27,1
2268,4755,2017-06-28,53,104,104,1,1,1,2017-06-28 08:56:42,1
2269,7208,2017-06-28,63,104,104,1,1,1,2017-06-28 15:18:15,1
2275,9390,2017-06-28,53,104,104,1,1,1,2017-07-10 14:10:05,1
2282,8634,2017-08-25,53,93,95,1,1,1,2017-08-25 10:39:52,1
2284,9521,2017-08-25,54,74,95,0,0,0,2017-08-25 12:04:02,1
2286,6578,2017-08-28,60,104,104,1,1,1,2017-08-28 14:37:08,1
2287,6829,2017-08-28,54,104,104,1,0,0,2017-08-28 15:04:43,1
2288,5120,2017-08-28,54,104,104,1,1,1,2017-08-28 15:20:39,1
2291,6557,2017-08-29,54,104,104,1,1,1,2017-08-29 16:18:51,1
2295,5835,2017-08-30,53,104,104,1,1,1,2017-08-30 11:37:53,1
2299,4990,2017-08-30,54,104,104,1,1,1,2017-08-30 16:30:36,1
2300,1463,2017-08-31,53,104,104,1,1,1,2017-08-31 09:57:44,1
2301,8364,2017-08-31,53,104,104,1,1,1,2017-08-31 11:14:23,1
2310,6975,2017-09-05,63,104,95,0,0,0,2017-09-05 11:58:31,1
2311,7724,2017-09-05,55,104,104,1,1,1,2017-09-05 16:15:52,1
2313,7977,2017-09-05,55,104,104,1,1,1,2017-09-05 16:17:05,1
2319,9550,2017-09-06,60,104,104,1,1,1,2017-09-06 15:00:12,1
2327,5039,2017-09-08,53,104,104,1,1,1,2017-09-08 11:02:40,1
2337,7327,2017-09-08,63,74,103,0,1,1,2017-09-08 15:56:34,1
2342,8306,2017-09-11,53,104,104,1,1,1,2017-09-11 09:41:57,1
2346,8716,2017-09-11,53,83,104,0,0,1,2017-09-11 11:39:11,1
2353,5462,2017-09-12,63,132,97,0,0,0,2017-09-12 11:51:43,1
2359,9465,2017-09-12,64,104,104,1,1,1,2017-09-12 16:41:55,1
2364,6423,2017-09-13,53,104,104,1,1,1,2017-09-13 11:23:28,1
2371,7190,2017-09-13,53,74,95,0,1,0,2017-09-13 23:01:21,1
2372,7695,2017-09-11,54,104,104,1,0,1,2017-09-14 00:31:51,1
2381,7394,2017-09-14,63,74,95,0,0,0,2017-09-14 16:37:04,1
2390,7344,2017-09-15,63,74,95,0,0,0,2017-09-15 16:49:11,1
2392,8103,2017-09-18,54,104,104,1,0,1,2017-09-18 11:02:26,1
2404,7238,2017-09-19,53,104,104,1,1,1,2017-09-19 11:50:49,1
2405,3682,2017-09-19,61,104,104,1,1,1,2017-09-19 14:28:09,1
2406,7030,2017-09-19,53,104,104,1,1,1,2017-09-19 15:06:43,1
2411,5245,2017-09-20,53,74,104,0,0,1,2017-09-20 10:19:18,1
2420,3363,2017-09-21,63,104,104,1,1,1,2017-09-21 11:37:41,1
2430,8460,2017-09-22,53,104,104,1,1,1,2017-09-22 16:54:08,1
2431,9448,2017-09-19,53,75,95,0,1,0,2017-09-24 00:20:55,1
2433,7783,2017-09-25,53,104,104,1,0,1,2017-09-25 09:34:06,1
2439,9757,2017-09-26,63,104,104,1,0,1,2017-09-26 10:28:33,1
2447,5464,2017-09-27,104,74,95,0,0,0,2017-09-27 11:42:28,1
2463,10103,2017-09-09,53,74,95,0,1,1,2017-10-03 01:13:11,1
2467,7033,2017-10-09,63,104,104,1,1,1,2017-10-09 16:59:42,1
2475,5440,2017-10-11,53,104,104,1,1,1,2017-10-11 12:01:40,1
2491,7032,2017-10-16,53,104,104,1,1,1,2017-10-16 08:37:00,1
2496,5132,2017-10-16,61,104,104,1,1,1,2017-10-16 10:54:05,1
2498,5184,2017-10-17,63,104,104,1,0,1,2017-10-17 10:02:09,1
2503,9299,2017-10-18,53,83,104,0,1,1,2017-10-18 09:33:38,1
2506,6557,2017-10-18,53,104,104,1,1,1,2017-10-18 11:47:47,1
2523,9181,2017-10-23,53,104,104,1,1,1,2017-10-23 16:34:35,1
2535,252,2017-10-24,54,104,104,0,0,1,2017-10-24 12:17:19,1
2539,6122,2017-10-24,60,104,104,1,0,1,2017-10-24 14:37:14,1
2542,10161,2017-10-26,63,104,104,0,0,1,2017-10-26 12:31:22,1
2543,8794,2017-10-26,60,104,104,1,1,1,2017-10-26 12:37:47,1
2550,8904,2017-10-27,63,74,103,0,0,0,2017-10-27 14:59:34,1
2559,5174,2017-11-01,60,104,104,1,1,1,2017-11-01 15:04:59,1
2562,103,2017-11-02,53,104,104,1,1,1,2017-11-02 11:31:21,1
2563,9661,2017-11-02,60,104,104,1,1,1,2017-11-02 14:36:50,1
2579,7220,2017-11-07,62,104,104,1,1,1,2017-11-07 08:22:27,1
