id,uid,pid,suggestion_id,starttime,endtime,status
5465,68221,826,1,2016-03-15 19:00:00,2016-03-15 20:00:00,2
5478,59909,1278,1,2016-03-22 16:00:00,2016-03-22 16:50:00,2
5490,66067,1319,1,2016-03-02 08:30:00,2016-03-02 09:30:00,2
5494,66067,1319,1,2016-03-23 08:30:00,2016-03-23 09:30:00,2
5497,67179,1283,1,2016-03-22 19:00:00,2016-03-22 20:00:00,2
5501,68193,1211,1,2016-03-21 12:36:00,2016-03-21 13:36:00,2
5503,61097,1201,1,2016-03-21 15:30:00,2016-03-21 16:30:00,2
5510,61858,1236,1,2016-03-23 12:00:00,2016-03-23 12:50:00,2
5511,59509,1292,1,2016-03-23 14:00:00,2016-03-23 15:00:00,2
5512,65724,1187,1,2016-03-23 15:00:00,2016-03-23 16:00:00,2
5513,68050,1225,1,2016-03-23 14:00:00,2016-03-23 15:00:00,2
5516,60182,756,1,2016-03-23 16:10:00,2016-03-23 17:10:00,2
5517,67189,1223,1,2016-03-22 09:00:00,2016-03-22 10:00:00,2
5518,60455,1224,1,2016-03-22 10:00:00,2016-03-22 11:00:00,2
5522,63027,1321,1,2016-03-15 09:36:00,2016-03-15 10:36:00,2
5523,63027,1321,1,2016-03-08 09:38:00,2016-03-08 10:38:00,2
5524,60031,1212,1,2016-03-21 09:39:00,2016-03-21 10:39:00,2
5530,62421,1323,1,2015-09-22 09:58:00,2015-09-22 10:58:00,2
5531,62421,1323,1,2015-09-29 09:59:00,2015-09-29 10:59:00,2
5532,62421,1323,1,2015-10-13 10:00:00,2015-10-13 11:00:00,2
5533,62421,1323,5,2015-10-20 10:00:00,2015-10-20 11:00:00,2
5536,59817,1228,1,2016-03-23 16:10:00,2016-03-23 17:00:00,2
5538,67716,1262,1,2016-03-19 09:30:00,2016-03-19 10:30:00,2
5544,68815,1025,1,2016-03-24 14:00:00,2016-03-24 14:50:00,2
5548,68564,1298,1,2016-03-24 15:00:00,2016-03-24 16:00:00,2
5550,66830,1164,1,2016-03-24 14:00:00,2016-03-24 15:00:00,2
5552,64355,1191,1,2016-03-24 16:00:00,2016-03-24 16:50:00,2
5555,63514,1325,1,2016-03-24 15:00:00,2016-03-24 15:50:00,2
5556,65492,1193,5,2016-03-25 09:00:00,2016-03-25 09:50:00,2
5558,60453,1233,1,2016-03-25 08:30:00,2016-03-25 09:20:00,2
5559,65828,1232,1,2016-03-25 10:30:00,2016-03-25 11:20:00,2
5563,59304,1234,1,2016-03-25 14:00:00,2016-03-25 15:00:00,2
5566,60757,1237,1,2016-03-25 15:00:00,2016-03-25 16:00:00,2
5567,65682,1244,1,2016-03-19 16:00:00,2016-03-19 17:00:00,2
5571,66383,1307,1,2016-03-25 10:30:00,2016-03-25 11:30:00,2
5574,59589,1303,1,2016-03-25 16:00:00,2016-03-25 16:50:00,2
5577,61255,1242,1,2016-03-26 09:30:00,2016-03-26 10:30:00,2
5581,65162,1326,1,2016-03-26 15:00:00,2016-03-26 16:00:00,2
5590,65583,1197,1,2016-03-25 14:00:00,2016-03-25 14:52:00,2
5595,67762,1246,1,2016-03-26 10:01:00,2016-03-26 10:52:00,2
5597,65490,1252,1,2016-03-28 08:27:00,2016-03-28 09:27:00,2
5599,65492,1193,5,2016-03-28 10:38:00,2016-03-28 11:38:00,2
5602,68417,1175,1,2016-03-07 16:00:00,2016-03-07 17:00:00,2
5603,68417,1175,1,2016-03-14 16:00:00,2016-03-14 17:00:00,2
5604,68417,1175,1,2016-03-21 15:00:00,2016-03-21 16:00:00,2
5605,68641,1207,1,2016-03-28 08:30:00,2016-03-28 09:20:00,2
5606,61094,1257,1,2016-03-21 15:00:00,2016-03-21 16:00:00,2
5607,65116,1261,1,2016-03-18 15:00:00,2016-03-18 16:00:00,2
5608,65116,1261,1,2016-03-25 15:00:00,2016-03-25 16:00:00,2
5610,61097,1201,1,2016-03-28 15:30:00,2016-03-28 16:30:00,2
5620,60137,1328,1,2016-03-26 16:00:00,2016-03-26 17:00:00,2
5627,63027,1321,1,2016-03-29 10:44:00,2016-03-29 11:44:00,2
5644,68033,1331,1,2016-03-29 14:00:00,2016-03-29 14:50:00,2
5652,59909,1278,1,2016-03-29 16:00:00,2016-03-29 16:52:00,2
5662,67189,1223,1,2016-03-29 09:00:00,2016-03-29 10:00:00,2
5663,60455,1224,1,2016-03-29 10:00:00,2016-03-29 11:00:00,2
5667,67179,1283,1,2016-03-29 19:00:00,2016-03-29 20:00:00,2
5670,63976,1332,1,2016-03-29 18:00:00,2016-03-29 19:00:00,2
5673,59509,1292,1,2016-03-30 14:00:00,2016-03-30 15:00:00,2
5674,65724,1187,1,2016-03-30 15:00:00,2016-03-30 16:00:00,2
5675,60182,756,1,2016-03-30 16:00:00,2016-03-30 17:00:00,2
5676,68050,1225,1,2016-03-30 14:00:00,2016-03-30 15:00:00,2
5683,68815,1025,1,2016-03-31 14:00:00,2016-03-31 14:50:00,2
5690,60565,857,1,2016-03-09 16:00:00,2016-03-09 17:00:00,2
5691,60565,857,1,2016-03-16 16:00:00,2016-03-16 17:00:00,2
5692,60565,857,1,2016-03-23 16:00:00,2016-03-23 17:00:00,2
5693,66830,1164,1,2016-03-31 14:00:00,2016-03-31 15:00:00,2
5694,60565,857,1,2016-03-30 16:00:00,2016-03-30 17:00:00,2
5695,68564,1298,1,2016-03-31 15:00:00,2016-03-31 16:00:00,2
5698,65236,1334,1,2016-04-01 09:02:00,2016-04-01 10:02:00,2
5706,63514,1325,1,2016-03-31 15:05:00,2016-03-31 15:50:00,2
5709,60453,1233,1,2016-04-01 08:30:00,2016-04-01 09:20:00,2
5712,59304,1234,1,2016-04-01 14:00:00,2016-04-01 15:00:00,2
5717,60757,1237,1,2016-04-01 15:00:00,2016-04-01 16:00:00,2
5724,59589,1303,1,2016-04-01 15:00:00,2016-04-01 15:50:00,2
5727,66383,1307,1,2016-04-01 10:30:00,2016-04-01 11:30:00,2
5728,65583,1197,1,2016-04-01 14:00:00,2016-04-01 14:50:00,2
5735,64355,1191,1,2016-03-31 16:00:00,2016-03-31 16:50:00,2
5742,67189,1223,1,2016-04-05 09:00:00,2016-04-05 10:00:00,2
5743,60455,1224,1,2016-04-05 10:00:00,2016-04-05 11:00:00,2
5750,61419,1339,1,2016-04-05 15:00:00,2016-04-05 15:50:00,2
5752,68033,1331,1,2016-04-05 14:00:00,2016-04-05 14:50:00,2
5760,59909,1278,1,2016-04-05 16:10:00,2016-04-05 16:55:00,2
5773,62744,882,1,2016-03-24 15:00:00,2016-03-24 15:50:00,2
5780,63976,1332,1,2016-04-05 18:00:00,2016-04-05 19:00:00,2
5781,67179,1283,1,2016-04-05 19:00:00,2016-04-05 20:00:00,2
5785,61102,941,5,2016-04-06 16:33:00,2016-04-06 16:33:00,2
5786,59509,1292,1,2016-04-06 14:00:00,2016-04-06 15:00:00,2
5787,65724,1187,5,2016-04-06 15:00:00,2016-04-06 16:00:00,2
5788,60182,756,1,2016-04-06 16:10:00,2016-04-06 17:10:00,2
5789,68050,1225,1,2016-04-06 14:00:00,2016-04-06 15:00:00,2
5800,66830,1164,1,2016-04-07 14:00:00,2016-04-07 15:00:00,2
5802,68564,1298,1,2016-04-07 15:00:00,2016-04-07 16:00:00,2
5806,67716,1262,1,2016-03-26 10:30:00,2016-03-26 11:30:00,2
5811,68815,1025,1,2016-04-07 14:00:00,2016-04-07 14:50:00,2
5813,63514,1325,1,2016-04-07 15:05:00,2016-04-07 15:55:00,2
5816,65236,1334,1,2016-04-08 09:00:00,2016-04-08 10:00:00,2
5817,60453,1233,1,2016-04-08 08:30:00,2016-04-08 09:20:00,2
5818,66831,1205,5,2016-04-05 19:00:00,2016-04-05 20:30:00,2
5820,59304,1234,1,2016-04-08 14:00:00,2016-04-08 15:00:00,2
5822,60757,1237,1,2016-04-08 15:00:00,2016-04-08 16:00:00,2
5829,59589,1303,1,2016-04-08 15:00:00,2016-04-08 15:50:00,2
5832,66383,1307,1,2016-04-08 10:30:00,2016-04-08 11:30:00,2
5833,59182,1344,1,2016-04-08 08:30:00,2016-04-08 09:30:00,2
5841,61978,1347,4,2016-04-09 11:00:00,2016-04-09 11:50:00,2
5843,64478,1349,1,2016-04-09 15:00:00,2016-04-09 16:00:00,2
5844,60881,1350,1,2016-04-08 16:00:00,2016-04-09 16:50:00,2
5847,65583,1197,1,2016-04-08 14:00:00,2016-04-08 15:00:00,2
5849,67762,1246,1,2016-04-09 10:00:00,2016-04-09 10:55:00,2
5854,66082,1251,1,2016-03-21 11:00:00,2016-03-21 12:00:00,2
5855,66082,1251,1,2016-03-28 11:00:00,2016-03-28 12:00:00,2
5856,65490,1252,1,2016-04-11 08:30:00,2016-04-11 09:20:00,2
5857,59067,976,5,2016-04-11 10:00:00,2016-04-11 11:00:00,2
5863,61255,1242,1,2016-04-09 09:30:00,2016-04-09 10:30:00,2
5864,64618,1352,1,2016-04-11 10:10:00,2016-04-11 10:30:00,2
5867,68641,1207,1,2016-04-11 08:30:00,2016-04-11 09:20:00,2
5868,67182,1353,1,2016-04-11 10:30:00,2016-04-11 11:20:00,2
5869,68641,1207,1,2016-04-11 09:30:00,2016-04-11 10:30:00,2
5884,66316,977,1,2016-04-11 18:00:00,2016-04-11 19:30:00,2
5885,61097,1201,1,2016-04-11 13:30:00,2016-04-11 14:30:00,2
5886,60137,1328,1,2016-04-09 16:00:00,2016-04-09 17:00:00,2
5888,61094,1257,1,2016-03-28 15:00:00,2016-03-28 16:00:00,2
5890,61094,1257,1,2016-04-11 15:00:00,2016-04-11 16:00:00,2
5891,65116,1261,1,2016-04-08 16:00:00,2016-04-08 17:00:00,2
5892,65116,1261,1,2016-04-08 16:00:00,2016-04-08 17:00:00,2
5897,65162,1326,1,2016-04-09 15:00:00,2016-04-09 16:00:00,2
5902,68417,1175,1,2016-03-28 16:00:00,2016-03-28 17:00:00,2
5905,68417,1175,1,2016-04-11 16:00:00,2016-04-11 17:00:00,2
5906,67802,1355,5,2016-04-12 17:00:00,2016-04-12 18:00:00,2
5907,67802,1356,5,2016-04-12 17:00:00,2016-04-12 18:00:00,2
5908,67189,1223,1,2016-04-12 09:00:00,2016-04-12 10:00:00,2
5909,60455,1224,1,2016-04-12 10:00:00,2016-04-12 11:00:00,2
5914,64625,1357,1,2016-04-12 15:05:00,2016-04-12 15:50:00,2
5916,61419,1339,1,2016-04-12 15:00:00,2016-04-12 15:50:00,2
5919,68033,1331,1,2016-04-12 14:00:00,2016-04-12 14:50:00,2
5923,59909,1278,1,2016-04-12 16:00:00,2016-04-12 16:50:00,2
5935,67179,1283,5,2016-04-12 19:00:00,2016-04-12 20:00:00,2
5936,63976,1332,1,2016-04-12 18:00:00,2016-04-12 19:00:00,2
5947,59509,1292,5,2016-04-13 14:00:00,2016-04-13 15:00:00,2
5948,68221,826,1,2016-04-05 19:00:00,2016-04-05 20:00:00,2
5949,68221,826,1,2016-04-12 19:00:00,2016-04-12 20:00:00,2
5950,68221,826,1,2016-03-22 19:00:00,2016-03-22 20:00:00,2
5952,60182,756,5,2016-04-13 16:00:00,2016-04-13 17:00:00,2
5958,59817,1228,1,2016-04-13 16:00:00,2016-04-13 17:05:00,2
5961,68050,1225,1,2016-04-13 14:00:00,2016-04-13 15:00:00,2
5963,66316,977,1,2016-04-14 08:30:00,2016-04-14 09:30:00,2
5965,59589,1303,1,2016-04-14 12:50:00,2016-04-14 13:40:00,2
5970,68815,1025,1,2016-04-14 14:00:00,2016-04-14 14:50:00,2
5973,68564,1298,1,2016-04-14 15:00:00,2016-04-14 16:00:00,2
5974,64355,1191,1,2016-04-14 16:00:00,2016-04-14 16:50:00,2
5977,66830,1164,5,2016-04-14 14:00:00,2016-04-14 15:00:00,2
5978,60453,1233,5,2016-04-15 08:30:00,2016-04-15 09:20:00,2
5980,65236,1334,1,2016-04-15 09:00:00,2016-04-15 10:00:00,2
5987,59304,1234,5,2016-04-15 14:00:00,2016-04-15 15:00:00,2
5988,60757,1237,5,2016-04-15 15:00:00,2016-04-15 16:00:00,2
5994,65583,1197,5,2016-04-15 14:00:00,2016-04-15 14:55:00,2
5997,65682,1244,1,2016-03-26 16:00:00,2016-03-26 17:00:00,2
6001,67762,1246,1,2016-04-16 10:00:00,2016-04-16 11:00:00,2
6008,67716,1262,1,2016-04-09 10:30:00,2016-04-09 11:30:00,2
6009,67716,1262,5,2016-04-16 10:30:00,2016-04-16 11:30:00,2
6012,61978,1347,4,2016-04-16 11:00:00,2016-04-16 11:50:00,2
6014,64478,1349,1,2016-04-16 15:00:00,2016-04-16 15:50:00,2
6015,60881,1350,1,2016-04-16 16:00:00,2016-04-16 16:50:00,2
6018,61255,1242,1,2016-04-16 09:30:00,2016-04-16 10:30:00,2
6025,65490,1252,1,2016-04-18 08:30:00,2016-04-18 09:20:00,2
6031,59636,1315,1,2016-03-26 16:00:00,2016-03-26 17:00:00,2
6032,59636,1315,1,2016-04-09 16:00:00,2016-04-09 17:00:00,2
6033,64618,1352,1,2016-04-18 09:30:00,2016-04-18 10:20:00,2
6034,59636,1315,1,2016-04-16 16:00:00,2016-04-16 17:00:00,2
6035,62389,1366,5,2016-03-26 15:00:00,2016-03-26 16:00:00,2
6038,66316,977,1,2016-04-18 18:00:00,2016-04-18 19:00:00,2
6041,65682,1244,1,2016-04-09 16:00:00,2016-04-09 17:00:00,2
6047,62322,1367,5,2016-04-19 08:37:00,2016-04-19 09:37:00,2
6067,62744,882,1,2016-04-07 15:00:00,2016-04-07 15:50:00,2
6068,62744,882,1,2016-04-07 15:00:00,2016-04-07 15:50:00,2
6069,62744,882,1,2016-04-14 15:00:00,2016-04-14 15:50:00,2
6073,61419,1339,1,2016-04-19 15:00:00,2016-04-19 15:50:00,2
6075,68033,1331,1,2016-04-19 14:00:00,2016-04-19 15:00:00,2
6077,64625,1357,1,2016-04-19 15:00:00,2016-04-19 15:50:00,2
6081,63199,1369,1,2016-04-19 18:00:00,2016-04-19 18:50:00,2
6083,61097,1201,5,2016-04-18 15:30:00,2016-04-18 16:30:00,2
6086,67189,1223,1,2016-04-19 09:00:00,2016-04-19 10:00:00,2
6087,60455,1224,1,2016-04-19 10:00:00,2016-04-19 11:00:00,2
6093,66746,1373,1,2016-04-18 14:00:00,2016-04-18 15:00:00,2
6101,66765,1374,1,2016-04-19 19:00:00,2016-04-19 20:00:00,2
6105,60565,857,1,2016-04-06 16:00:00,2016-04-06 17:00:00,2
6107,60565,857,1,2016-04-13 16:00:00,2016-04-13 17:00:00,2
6109,63976,1332,1,2016-04-19 18:00:00,2016-04-19 19:00:00,2
6115,60565,857,1,2016-04-20 16:00:00,2016-04-20 17:00:00,2
6120,68050,1225,1,2016-04-20 14:00:00,2016-04-20 15:00:00,2
6121,68221,826,1,2016-04-19 19:00:00,2016-04-19 20:00:00,2
6124,59817,1228,1,2016-04-20 16:00:00,2016-04-20 17:10:00,2
6130,66316,977,1,2016-04-21 08:30:00,2016-04-21 09:30:00,2
6133,69730,1378,1,2016-04-20 14:00:00,2016-04-20 15:00:00,2
6137,68815,1025,1,2016-04-21 08:30:00,2016-04-21 09:20:00,2
6140,62735,1379,5,2016-04-21 14:00:00,2016-04-21 15:00:00,2
6142,68564,1298,1,2016-04-21 15:00:00,2016-04-21 16:00:00,2
6146,65236,1334,1,2016-04-22 09:00:00,2016-04-22 10:00:00,2
6150,63514,1325,1,2016-04-21 15:00:00,2016-04-21 15:50:00,2
6151,65575,1382,1,2016-04-22 11:15:00,2016-04-22 11:50:00,2
6153,61858,1236,1,2016-04-22 09:35:00,2016-04-22 10:20:00,2
6156,66383,1307,1,2016-04-22 10:30:00,2016-04-22 11:30:00,2
6157,59182,1344,1,2016-04-22 08:30:00,2016-04-22 09:30:00,2
6159,59589,1303,5,2016-04-22 15:00:00,2016-04-22 15:50:00,2
6162,67762,1246,1,2016-04-23 10:00:00,2016-04-23 11:00:00,2
6174,61978,1347,5,2016-04-16 11:00:00,2016-04-16 11:50:00,2
6181,65162,1326,1,2016-04-23 15:00:00,2016-04-23 16:00:00,2
6182,65162,1326,1,2016-04-23 15:00:00,2016-04-23 16:00:00,2
6183,60137,1328,1,2016-04-16 17:00:00,2016-04-16 18:00:00,2
6184,60137,1328,1,2016-04-20 17:00:00,2016-04-20 18:00:00,2
6189,60165,1386,1,2016-04-23 10:30:00,2016-04-23 11:30:00,2
6192,59583,1220,5,2016-04-04 08:21:00,2016-04-25 09:21:00,2
6197,65490,1252,5,2016-04-25 08:30:00,2016-04-25 09:20:00,2
6199,68417,1175,1,2016-04-18 19:00:00,2016-04-18 20:00:00,2
6200,61094,1257,1,2016-04-21 18:00:00,2016-04-21 19:00:00,2
6202,61255,1242,1,2016-04-23 09:30:00,2016-04-23 10:30:00,2
6205,64618,1352,1,2016-04-25 09:30:00,2016-04-25 10:20:00,2
6207,68641,1207,5,2016-04-25 08:30:00,2016-04-25 09:20:00,2
6211,60674,1389,1,2016-04-25 15:30:00,2016-04-25 16:30:00,2
6213,68417,1175,1,2016-04-25 16:00:00,2016-04-25 17:00:00,2
6215,61094,1257,1,2016-04-25 15:00:00,2016-04-25 16:00:00,2
6217,66316,977,1,2016-04-26 09:00:00,2016-04-26 10:00:00,2
6225,61419,1339,1,2016-04-26 15:00:00,2016-04-26 15:50:00,2
6228,68033,1331,1,2016-04-26 14:00:00,2016-04-26 15:00:00,2
6232,63199,1369,1,2016-04-26 18:00:00,2016-04-26 18:50:00,2
6238,65682,1244,1,2016-04-23 16:15:00,2016-04-23 17:20:00,2
6239,63441,1394,1,2016-04-27 08:30:00,2016-04-27 09:20:00,2
6244,59909,1278,1,2016-04-26 16:00:00,2016-04-26 16:50:00,2
6247,66436,1395,1,2016-04-26 15:00:00,2016-04-26 16:00:00,2
6255,66765,1374,5,2016-04-26 19:00:00,2016-04-26 20:00:00,2
6256,63976,1332,1,2016-04-26 18:00:00,2016-04-26 19:00:00,2
6257,68050,1225,1,2016-04-27 14:00:00,2016-04-27 15:00:00,2
6261,59817,1228,5,2016-04-27 16:00:00,2016-04-27 17:05:00,2
6266,69730,1378,1,2016-04-27 14:00:00,2016-04-27 15:00:00,2
6269,59636,1315,1,2016-04-23 16:00:00,2016-04-23 17:00:00,2
6270,66316,977,1,2016-04-28 08:30:00,2016-04-28 09:30:00,2
6274,66746,1373,1,2016-04-25 14:00:00,2016-04-25 15:00:00,2
6279,60565,857,1,2016-04-27 16:00:00,2016-04-27 17:00:00,2
6280,65269,1399,1,2016-04-28 16:00:00,2016-04-28 16:50:00,2
6284,64399,1401,1,2016-04-28 15:00:00,2016-04-28 15:50:00,2
6285,64026,1402,1,2016-04-28 15:01:00,2016-04-28 15:50:00,2
6286,64358,1006,1,2016-04-28 14:00:00,2016-04-28 14:50:00,2
6287,68564,1298,1,2016-04-28 15:00:00,2016-04-28 16:00:00,2
6290,63514,1325,1,2016-04-28 15:00:00,2016-04-28 15:55:00,2
6291,68632,1403,1,2016-04-27 15:00:00,2016-04-27 16:00:00,2
6301,59182,1344,5,2016-04-29 08:30:00,2016-04-29 09:30:00,2
6303,66383,1307,1,2016-04-29 11:30:00,2016-04-29 12:30:00,2
6309,61858,1236,1,2016-04-29 10:00:00,2016-04-29 10:50:00,2
6310,65575,1382,1,2016-04-29 11:00:00,2016-04-29 11:50:00,2
6329,66316,977,1,2016-05-03 09:00:00,2016-05-03 10:00:00,2
6331,60455,1224,1,2016-05-03 10:00:00,2016-05-03 11:00:00,2
6334,67182,1353,1,2016-04-25 10:30:00,2016-04-25 11:20:00,2
6339,66436,1395,1,2016-05-03 15:00:00,2016-05-03 16:00:00,2
6341,65116,1261,5,2016-04-29 15:00:00,2016-04-29 16:00:00,2
6342,61419,1339,1,2016-05-03 15:00:00,2016-05-03 16:00:00,2
6347,59909,1278,1,2016-05-03 16:00:00,2016-05-03 16:55:00,2
6348,68033,1331,5,2016-05-03 14:00:00,2016-05-03 15:00:00,2
6352,68397,1410,1,2016-05-03 18:00:00,2016-05-03 18:50:00,2
6356,63199,1369,1,2016-05-03 18:00:00,2016-05-03 18:55:00,2
6357,63441,1394,1,2016-05-04 08:30:00,2016-05-04 09:20:00,2
6368,63976,1332,5,2016-05-03 18:00:00,2016-05-03 19:00:00,2
6371,69730,1378,1,2016-05-04 14:00:00,2016-05-04 15:00:00,2
6375,66067,1319,1,2016-04-20 08:30:00,2016-04-20 09:30:00,2
6376,66067,1319,1,2016-05-04 08:30:00,2016-05-04 09:30:00,2
6378,68050,1225,1,2016-05-04 14:00:00,2016-05-04 15:00:00,2
6380,66316,977,1,2016-05-05 08:30:00,2016-05-05 09:30:00,2
6385,68564,1298,1,2016-05-05 14:00:00,2016-05-05 15:00:00,2
6388,64399,1401,1,2016-05-05 15:00:00,2016-05-05 15:50:00,2
6390,65269,1399,1,2016-05-05 16:00:00,2016-05-05 16:50:00,2
6391,64026,1402,1,2016-05-05 15:00:00,2016-05-05 15:50:00,2
6392,64358,1006,1,2016-05-05 14:00:00,2016-05-05 14:50:00,2
6397,66082,1251,1,2016-04-11 11:00:00,2016-04-11 12:00:00,2
6398,66082,1251,5,2016-04-25 11:00:00,2016-04-25 12:00:00,2
6401,65236,1334,1,2016-05-06 09:00:00,2016-05-06 10:00:00,2
6409,66383,1307,5,2016-05-06 10:30:00,2016-05-06 11:30:00,2
6411,65575,1382,1,2016-05-06 11:00:00,2016-05-06 11:50:00,2
6413,61858,1236,1,2016-05-06 09:00:00,2016-05-06 09:50:00,2
6416,67762,1246,5,2016-05-07 10:00:00,2016-05-07 10:54:00,2
6422,61255,1242,1,2016-05-07 09:30:00,2016-05-07 10:30:00,2
6424,60881,1350,1,2016-05-07 16:00:00,2016-05-07 16:50:00,2
6425,64478,1349,1,2016-05-07 17:00:00,2016-05-07 17:50:00,2
6429,68333,1421,1,2016-05-09 08:30:00,2016-05-09 09:20:00,2
6431,64618,1352,1,2016-05-09 10:30:00,2016-05-09 11:20:00,2
6434,62744,882,1,2016-04-28 14:00:00,2016-04-28 14:50:00,2
6435,62744,882,1,2016-05-05 15:00:00,2016-05-05 15:50:00,2
6439,68634,1424,1,2016-04-23 10:30:00,2016-04-23 11:30:00,2
6440,68634,1424,1,2016-05-07 10:30:00,2016-05-07 11:30:00,2
6442,60137,1328,1,2016-05-07 16:00:00,2016-05-07 17:00:00,2
6444,65162,1326,1,2016-04-29 15:00:00,2016-04-29 16:00:00,2
6447,65162,1326,1,2016-05-07 15:00:00,2016-05-07 16:00:00,2
6451,67802,1426,1,2016-05-07 15:00:00,2016-05-07 16:00:00,2
6454,68632,1403,5,2016-05-04 15:00:00,2016-05-04 16:00:00,2
6455,59636,1315,5,2016-05-07 16:00:00,2016-05-07 17:00:00,2
6459,60674,1389,1,2016-05-09 15:30:00,2016-05-09 16:30:00,2
6464,68522,1427,5,2016-05-09 14:00:00,2016-05-09 15:00:00,2
6468,68221,826,1,2016-04-26 19:00:00,2016-04-26 20:00:00,2
6469,66316,977,1,2016-05-10 09:00:00,2016-05-10 10:00:00,2
6480,64625,1357,5,2016-05-10 15:00:00,2016-05-10 15:50:00,2
6488,63199,1369,1,2016-05-10 18:00:00,2016-05-10 18:50:00,2
6493,68069,1433,1,2016-05-10 18:00:00,2016-05-10 19:00:00,2
6497,59909,1278,1,2016-05-10 16:00:00,2016-05-10 16:50:00,2
6504,63441,1394,1,2016-05-11 08:34:00,2016-05-11 09:34:00,2
6511,69730,1378,5,2016-05-11 14:00:00,2016-05-11 15:00:00,2
6526,68050,1225,1,2016-05-11 14:00:00,2016-05-11 15:00:00,2
6530,66316,977,1,2016-05-12 08:30:00,2016-05-12 09:30:00,2
6532,64399,1401,1,2016-05-12 15:20:00,2016-05-12 15:55:00,2
6535,63514,1325,5,2016-05-12 15:00:00,2016-05-12 15:50:00,2
6536,64026,1402,1,2016-05-12 15:00:00,2016-05-12 15:50:00,2
6537,64358,1006,1,2016-05-12 14:00:00,2016-05-12 14:50:00,2
6538,65269,1399,1,2016-05-12 16:00:00,2016-05-12 16:50:00,2
6540,65236,1334,1,2016-05-13 09:00:00,2016-05-13 10:00:00,2
6543,60031,1212,5,2016-04-19 10:51:00,2016-04-19 11:51:00,2
6546,67119,1438,1,2016-05-13 10:30:00,2016-05-13 11:30:00,2
6548,65575,1382,1,2016-05-13 11:05:00,2016-05-13 11:50:00,2
6550,61858,1236,5,2016-05-13 09:10:00,2016-05-13 09:50:00,2
6563,60165,1386,1,2016-05-14 10:30:00,2016-05-14 11:30:00,2
6565,60881,1350,1,2016-05-14 16:00:00,2016-05-14 16:50:00,2
6577,65682,1244,1,2016-05-07 16:00:00,2016-05-07 17:15:00,2
6580,65682,1244,1,2016-05-14 16:00:00,2016-05-14 17:10:00,2
6582,68333,1421,1,2016-05-16 08:30:00,2016-05-16 09:20:00,2
6586,66746,1373,5,2016-05-09 14:00:00,2016-05-09 15:00:00,0
6587,64618,1352,1,2016-05-16 09:30:00,2016-05-16 10:20:00,2
6589,59244,1441,5,2016-05-16 14:30:00,2016-05-16 14:40:00,2
6592,60674,1389,1,2016-05-16 15:30:00,2016-05-16 16:30:00,2
6593,61255,1242,1,2016-05-14 09:30:00,2016-05-14 10:30:00,2
6598,68397,1410,1,2016-05-10 18:00:00,2016-05-10 18:50:00,2
6602,66316,977,1,2016-05-17 09:00:00,2016-05-17 10:00:00,2
6604,65162,1326,1,2016-05-14 15:00:00,2016-05-14 16:00:00,2
6605,65162,1326,1,2016-05-14 15:00:00,2016-05-14 16:00:00,2
6606,68417,1175,1,2016-05-09 16:00:00,2016-05-09 17:00:00,2
6607,68417,1175,1,2016-05-16 16:00:00,2016-05-16 17:00:00,2
6608,61094,1257,1,2016-05-09 15:00:00,2016-05-16 16:00:00,2
6609,61094,1257,1,2016-05-16 15:00:00,2016-05-16 16:00:00,2
6612,67802,1426,1,2016-05-14 15:00:00,2016-05-14 16:00:00,2
6614,60137,1328,1,2016-05-14 16:00:00,2016-05-14 17:00:00,2
6615,66746,1373,1,2016-05-09 14:00:00,2016-05-09 15:00:00,2
6616,66746,1373,1,2016-05-16 14:00:00,2016-05-16 15:00:00,2
6626,66839,1445,1,2016-05-17 09:00:00,2016-05-17 10:00:00,2
6627,60455,1224,1,2016-05-17 10:00:00,2016-05-17 11:00:00,2
6631,61419,1339,1,2016-05-17 15:00:00,2016-05-17 16:00:00,2
6632,67983,1446,1,2016-05-17 15:00:00,2016-05-17 15:50:00,2
6635,68397,1410,1,2016-05-17 18:00:00,2016-05-17 18:50:00,2
6639,59909,1278,1,2016-05-17 16:00:00,2016-05-17 16:50:00,2
6645,67182,1353,1,2016-05-09 10:30:00,2016-05-09 11:20:00,2
6647,67182,1353,1,2016-05-16 10:30:00,2016-05-16 11:30:00,2
6649,63199,1369,1,2016-05-17 18:00:00,2016-05-17 18:50:00,2
6651,68221,826,1,2016-05-10 19:00:00,2016-05-10 20:00:00,2
6652,68221,826,1,2016-05-17 19:00:00,2016-05-17 20:00:00,2
6655,63441,1394,5,2016-05-18 08:30:00,2016-05-18 09:30:00,2
6663,68069,1433,5,2016-05-17 18:00:00,2016-05-17 19:00:00,2
6665,66569,1454,1,2016-05-18 09:00:00,2016-05-18 09:50:00,2
6666,60831,1455,1,2016-05-18 10:00:00,2016-05-18 10:50:00,2
6671,60565,857,1,2016-05-04 16:00:00,2016-05-04 17:00:00,2
6672,60565,857,1,2016-05-11 16:00:00,2016-05-11 17:00:00,2
6673,68062,1456,1,2016-05-18 15:00:00,2016-05-18 16:00:00,2
6674,60565,857,1,2016-05-18 16:00:00,2016-05-18 17:00:00,2
6678,61980,1457,1,2016-05-18 15:00:00,2016-05-18 16:00:00,2
6680,68050,1225,1,2016-05-18 14:00:00,2016-05-18 15:00:00,2
6684,68522,1427,1,2016-05-16 14:00:00,2016-05-16 15:00:00,2
