bdipoint,epqpoint,escale,pscale,nscale,lscale,fapoint,famarriage,faattachmentrelation,fafamilyfunction,fachildhoodtrauma,facopingstyle,fapastexperience,fasocialsupport,falifemeaning,falearningmotivation,gender,politicalstatus,religion,residence,fathereducation,mothereducation,brothersistercount,familyrank,parentsmarriage,marriage,isrecommended,isrecommendedbycontest,isartstudent,fathersta,mothersta
0.08333333,0.08333333,0.0,0.0,0.0,0.08333333,0.08333333,0.33333333,0.0,0.16666667,0.0,0.16666667,0.0,0.25,0.0,0.0,0.0,0.33333333,0.08333333,0.16666667,0.58333333,0.33333333,0.08333333,0.08333333,0.08333333,0.16666667,0.16666667,0.16666667,0.16666667,0.08333333,0.08333333
0.08137885,0.08137885,0.08137885,0.0,0.08137885,0.08137885,0.08137885,0.0,0.08137885,0.0,0.0,0.0,0.40689423,0.0,0.08137885,0.08137885,0.08137885,0.24413654,0.08137885,0.16275769,0.56965192,0.48827308,0.0,0.08137885,0.08137885,0.08137885,0.16275769,0.16275769,0.16275769,0.08137885,0.08137885
0.0,0.18033393,0.09016696,0.0,0.09016696,0.09016696,0.09016696,0.54100178,0.09016696,0.18033393,0.0,0.18033393,0.0,0.0,0.0,0.0,0.0,0.27050089,0.09016696,0.18033393,0.27050089,0.36066785,0.0,0.0,0.36066785,0.09016696,0.18033393,0.18033393,0.18033393,0.09016696,0.09016696
0.1393466,0.0696733,0.0,0.0,0.1393466,0.0,0.1393466,0.0696733,0.27869321,0.0,0.0,0.0,0.1393466,0.1393466,0.2090199,0.27869321,0.0696733,0.27869321,0.0696733,0.1393466,0.62705971,0.27869321,0.1393466,0.1393466,0.0696733,0.0696733,0.1393466,0.1393466,0.1393466,0.0696733,0.0696733
0.0,0.16439899,0.16439899,0.0,0.16439899,0.0,0.16439899,0.08219949,0.0,0.49319696,0.0,0.32879797,0.16439899,0.0,0.16439899,0.16439899,0.0,0.24659848,0.08219949,0.16439899,0.32879797,0.32879797,0.08219949,0.08219949,0.16439899,0.08219949,0.16439899,0.16439899,0.16439899,0.08219949,0.08219949
0.0,0.0,0.07602859,0.0,0.0,0.0,0.15205718,0.45617155,0.0,0.22808578,0.22808578,0.15205718,0.0,0.07602859,0.07602859,0.0,0.0,0.15205718,0.07602859,0.15205718,0.45617155,0.15205718,0.30411437,0.22808578,0.30411437,0.07602859,0.15205718,0.15205718,0.15205718,0.15205718,0.07602859
0.08137885,0.16275769,0.0,0.0,0.16275769,0.08137885,0.08137885,0.0,0.0,0.24413654,0.0,0.0,0.32551538,0.0,0.08137885,0.08137885,0.0,0.32551538,0.08137885,0.16275769,0.48827308,0.48827308,0.0,0.08137885,0.08137885,0.08137885,0.16275769,0.16275769,0.16275769,0.16275769,0.08137885
0.0,0.1898316,0.1898316,0.0949158,0.0949158,0.0,0.1898316,0.0,0.0949158,0.0,0.2847474,0.5694948,0.1898316,0.0,0.0,0.0949158,0.0,0.1898316,0.0949158,0.1898316,0.3796632,0.1898316,0.0,0.0949158,0.0949158,0.0949158,0.1898316,0.1898316,0.1898316,0.0949158,0.0949158
0.10259784,0.20519567,0.10259784,0.10259784,0.20519567,0.10259784,0.0,0.0,0.10259784,0.20519567,0.0,0.0,0.0,0.0,0.0,0.0,0.10259784,0.30779351,0.10259784,0.20519567,0.61558701,0.30779351,0.10259784,0.10259784,0.10259784,0.10259784,0.20519567,0.20519567,0.20519567,0.10259784,0.10259784
0.0,0.0805823,0.16116459,0.0,0.0,0.0805823,0.0,0.32232919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805823,0.24174689,0.0805823,0.16116459,0.56407607,0.48349378,0.0,0.0805823,0.32232919,0.0805823,0.16116459,0.16116459,0.16116459,0.0805823,0.0805823
0.0,0.10314212,0.10314212,0.0,0.0,0.10314212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10314212,0.10314212,0.0,0.30942637,0.10314212,0.20628425,0.72199487,0.30942637,0.0,0.10314212,0.10314212,0.10314212,0.20628425,0.20628425,0.20628425,0.10314212,0.10314212
0.0,0.07955573,0.07955573,0.0,0.0,0.07955573,0.0,0.0,0.0,0.31822291,0.0,0.0,0.0,0.0,0.0,0.0,0.07955573,0.23866719,0.07955573,0.15911146,0.5568901,0.5568901,0.0,0.07955573,0.07955573,0.15911146,0.15911146,0.15911146,0.15911146,0.15911146,0.15911146
0.07761505,0.15523011,0.07761505,0.0,0.07761505,0.07761505,0.15523011,0.38807526,0.31046021,0.15523011,0.23284516,0.31046021,0.15523011,0.0,0.07761505,0.07761505,0.07761505,0.23284516,0.07761505,0.15523011,0.46569032,0.15523011,0.0,0.07761505,0.15523011,0.15523011,0.15523011,0.15523011,0.15523011,0.07761505,0.07761505
0.08391814,0.16783627,0.08391814,0.0,0.16783627,0.08391814,0.16783627,0.0,0.41959068,0.0,0.41959068,0.0,0.16783627,0.08391814,0.08391814,0.08391814,0.0,0.25175441,0.08391814,0.16783627,0.33567254,0.33567254,0.16783627,0.16783627,0.08391814,0.08391814,0.16783627,0.16783627,0.16783627,0.08391814,0.08391814
0.0,0.0,0.10599979,0.0,0.0,0.10599979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10599979,0.10599979,0.10599979,0.10599979,0.31799936,0.10599979,0.21199958,0.63599873,0.42399915,0.0,0.10599979,0.10599979,0.10599979,0.21199958,0.21199958,0.21199958,0.10599979,0.10599979
0.08276059,0.16552118,0.16552118,0.0,0.08276059,0.08276059,0.0,0.0,0.16552118,0.0,0.0,0.0,0.08276059,0.0,0.16552118,0.08276059,0.08276059,0.16552118,0.08276059,0.16552118,0.57932412,0.57932412,0.0,0.08276059,0.08276059,0.08276059,0.16552118,0.16552118,0.16552118,0.08276059,0.08276059
0.08944272,0.08944272,0.08944272,0.0,0.0,0.08944272,0.17888544,0.0,0.4472136,0.17888544,0.53665631,0.17888544,0.0,0.0,0.0,0.0,0.0,0.17888544,0.08944272,0.17888544,0.26832816,0.08944272,0.26832816,0.17888544,0.08944272,0.08944272,0.17888544,0.17888544,0.17888544,0.08944272,0.08944272
0.0,0.15075567,0.07537784,0.07537784,0.0,0.07537784,0.15075567,0.30151134,0.37688918,0.0,0.0,0.0,0.15075567,0.0,0.07537784,0.07537784,0.07537784,0.22613351,0.07537784,0.15075567,0.45226702,0.52764485,0.07537784,0.07537784,0.07537784,0.07537784,0.15075567,0.15075567,0.15075567,0.07537784,0.07537784
0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.5,0.5,0.0,0.125,0.125,0.25,0.25,0.25,0.25,0.125,0.125
0.0,0.16609096,0.16609096,0.0,0.08304548,0.08304548,0.0,0.0,0.08304548,0.0,0.0,0.0,0.16609096,0.0,0.0,0.0,0.08304548,0.24913644,0.08304548,0.16609096,0.58131836,0.58131836,0.0,0.08304548,0.08304548,0.08304548,0.16609096,0.16609096,0.16609096,0.08304548,0.08304548
0.10910895,0.21821789,0.10910895,0.0,0.10910895,0.10910895,0.10910895,0.0,0.10910895,0.32732684,0.0,0.0,0.0,0.21821789,0.10910895,0.21821789,0.0,0.32732684,0.10910895,0.10910895,0.32732684,0.32732684,0.21821789,0.10910895,0.21821789,0.10910895,0.21821789,0.21821789,0.21821789,0.21821789,0.10910895
0.0,0.12216944,0.12216944,0.0,0.0,0.12216944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12216944,0.0,0.0,0.36650833,0.12216944,0.24433889,0.48867778,0.36650833,0.24433889,0.24433889,0.12216944,0.12216944,0.24433889,0.24433889,0.24433889,0.12216944,0.12216944
0.14213381,0.07106691,0.0,0.0,0.07106691,0.0,0.07106691,0.49746834,0.14213381,0.0,0.0,0.0,0.0,0.0,0.28426762,0.28426762,0.07106691,0.28426762,0.07106691,0.14213381,0.42640143,0.28426762,0.0,0.07106691,0.28426762,0.07106691,0.14213381,0.14213381,0.14213381,0.07106691,0.07106691
0.07738232,0.07738232,0.07738232,0.0,0.07738232,0.0,0.07738232,0.0,0.0,0.0,0.0,0.30952929,0.0,0.0,0.15476465,0.23214697,0.0,0.30952929,0.07738232,0.15476465,0.54167626,0.54167626,0.0,0.07738232,0.07738232,0.07738232,0.15476465,0.07738232,0.15476465,0.07738232,0.07738232
0.0729325,0.0,0.0,0.0,0.0,0.0729325,0.14586499,0.0,0.51052747,0.0,0.0,0.14586499,0.51052747,0.0729325,0.0729325,0.0729325,0.0,0.29172998,0.0729325,0.0729325,0.29172998,0.21879749,0.21879749,0.21879749,0.0729325,0.0729325,0.14586499,0.14586499,0.14586499,0.0729325,0.0729325
0.0,0.12332528,0.12332528,0.0,0.06166264,0.06166264,0.12332528,0.36997585,0.43163849,0.49330113,0.12332528,0.12332528,0.24665057,0.0,0.0,0.0,0.0,0.18498792,0.06166264,0.06166264,0.06166264,0.18498792,0.0,0.06166264,0.36997585,0.06166264,0.12332528,0.12332528,0.12332528,0.12332528,0.06166264
0.09622504,0.09622504,0.0,0.0,0.09622504,0.09622504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09622504,0.09622504,0.09622504,0.19245009,0.09622504,0.19245009,0.57735027,0.57735027,0.0,0.09622504,0.19245009,0.09622504,0.19245009,0.19245009,0.19245009,0.09622504,0.09622504
0.0,0.18411492,0.18411492,0.0,0.18411492,0.09205746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09205746,0.27617239,0.09205746,0.18411492,0.55234477,0.55234477,0.09205746,0.09205746,0.09205746,0.09205746,0.18411492,0.18411492,0.18411492,0.09205746,0.09205746
0.06401844,0.06401844,0.0,0.0,0.12803688,0.0,0.12803688,0.06401844,0.06401844,0.12803688,0.3200922,0.12803688,0.70420284,0.0,0.0,0.12803688,0.06401844,0.25607376,0.06401844,0.12803688,0.25607376,0.25607376,0.0,0.06401844,0.12803688,0.06401844,0.12803688,0.12803688,0.12803688,0.06401844,0.06401844
0.08192319,0.08192319,0.08192319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16384638,0.0,0.08192319,0.16384638,0.0,0.32769277,0.08192319,0.16384638,0.57346234,0.57346234,0.08192319,0.08192319,0.08192319,0.08192319,0.16384638,0.16384638,0.16384638,0.08192319,0.08192319
0.0,0.0751646,0.15032921,0.0,0.0,0.0,0.0751646,0.0,0.45098762,0.0,0.0,0.0,0.0,0.0,0.0751646,0.0751646,0.0,0.30065841,0.0751646,0.15032921,0.52615222,0.52615222,0.0,0.0751646,0.0751646,0.0751646,0.0751646,0.15032921,0.15032921,0.0751646,0.0751646
0.07692308,0.07692308,0.15384615,0.0,0.0,0.0,0.07692308,0.0,0.07692308,0.0,0.0,0.30769231,0.0,0.15384615,0.07692308,0.07692308,0.0,0.30769231,0.07692308,0.15384615,0.53846154,0.53846154,0.0,0.07692308,0.15384615,0.07692308,0.15384615,0.15384615,0.15384615,0.07692308,0.07692308
0.0,0.10482848,0.10482848,0.0,0.0,0.10482848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482848,0.41931393,0.10482848,0.20965697,0.6289709,0.41931393,0.0,0.10482848,0.10482848,0.10482848,0.20965697,0.10482848,0.20965697,0.10482848,0.10482848
0.06622662,0.13245324,0.06622662,0.0,0.13245324,0.13245324,0.0,0.26490647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26490647,0.06622662,0.13245324,0.59603956,0.52981294,0.0,0.06622662,0.26490647,0.06622662,0.13245324,0.13245324,0.13245324,0.06622662,0.06622662
0.12403473,0.12403473,0.24806947,0.0,0.0,0.12403473,0.0,0.0,0.24806947,0.0,0.0,0.0,0.0,0.0,0.12403473,0.12403473,0.0,0.49613894,0.12403473,0.12403473,0.3721042,0.24806947,0.24806947,0.12403473,0.12403473,0.12403473,0.24806947,0.24806947,0.24806947,0.12403473,0.12403473
0.0,0.07216878,0.14433757,0.0,0.0,0.07216878,0.14433757,0.50518149,0.07216878,0.0,0.0,0.0,0.14433757,0.0,0.07216878,0.07216878,0.07216878,0.28867513,0.07216878,0.14433757,0.4330127,0.4330127,0.0,0.07216878,0.28867513,0.07216878,0.14433757,0.14433757,0.14433757,0.07216878,0.07216878
0.0,0.0836242,0.0836242,0.0,0.0836242,0.0836242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836242,0.0836242,0.0836242,0.3344968,0.0836242,0.1672484,0.58536941,0.58536941,0.0,0.0836242,0.0836242,0.0836242,0.1672484,0.1672484,0.1672484,0.0836242,0.0836242
0.0,0.0,0.0,0.0,0.0,0.07392213,0.14784425,0.36961064,0.07392213,0.0,0.0,0.0,0.22176638,0.07392213,0.07392213,0.07392213,0.07392213,0.29568851,0.07392213,0.14784425,0.44353276,0.51745489,0.07392213,0.07392213,0.29568851,0.07392213,0.14784425,0.14784425,0.14784425,0.07392213,0.07392213
0.0,0.13608276,0.27216553,0.0,0.0,0.13608276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54433105,0.13608276,0.13608276,0.40824829,0.27216553,0.0,0.13608276,0.13608276,0.13608276,0.27216553,0.27216553,0.27216553,0.13608276,0.13608276
0.0877058,0.0877058,0.0877058,0.0,0.1754116,0.0,0.1754116,0.0,0.0,0.0,0.0,0.0,0.52623481,0.0877058,0.26311741,0.1754116,0.0877058,0.35082321,0.0877058,0.1754116,0.35082321,0.35082321,0.0877058,0.0877058,0.0877058,0.0877058,0.1754116,0.0877058,0.1754116,0.0877058,0.0877058
0.0,0.17817416,0.17817416,0.0,0.17817416,0.08908708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908708,0.08908708,0.08908708,0.35634832,0.08908708,0.17817416,0.53452248,0.53452248,0.0,0.08908708,0.08908708,0.08908708,0.17817416,0.17817416,0.17817416,0.08908708,0.08908708
0.07161149,0.14322297,0.07161149,0.0,0.14322297,0.07161149,0.14322297,0.35805744,0.07161149,0.0,0.0,0.0,0.14322297,0.0,0.14322297,0.21483446,0.07161149,0.28644595,0.07161149,0.14322297,0.42966892,0.5728919,0.07161149,0.07161149,0.07161149,0.07161149,0.07161149,0.14322297,0.14322297,0.07161149,0.07161149
0.26311741,0.1754116,0.0,0.0877058,0.1754116,0.0,0.1754116,0.0,0.0877058,0.0,0.26311741,0.35082321,0.0877058,0.1754116,0.1754116,0.26311741,0.0,0.35082321,0.0877058,0.0877058,0.26311741,0.35082321,0.0877058,0.1754116,0.0877058,0.0877058,0.1754116,0.1754116,0.1754116,0.0877058,0.0877058
0.14177624,0.07088812,0.07088812,0.07088812,0.0,0.0,0.14177624,0.56710496,0.07088812,0.14177624,0.0,0.0,0.07088812,0.14177624,0.07088812,0.0,0.0,0.14177624,0.07088812,0.14177624,0.42532872,0.42532872,0.0,0.07088812,0.28355248,0.07088812,0.14177624,0.14177624,0.14177624,0.07088812,0.07088812
0.0,0.14322297,0.14322297,0.0,0.07161149,0.0,0.07161149,0.0,0.42966892,0.0,0.0,0.0,0.0,0.0,0.07161149,0.07161149,0.07161149,0.14322297,0.07161149,0.14322297,0.50128041,0.5728919,0.14322297,0.14322297,0.07161149,0.07161149,0.14322297,0.14322297,0.14322297,0.07161149,0.07161149
0.06884284,0.06884284,0.13768568,0.0,0.0,0.0,0.13768568,0.55074271,0.41305703,0.0,0.0,0.0,0.0,0.0,0.06884284,0.06884284,0.06884284,0.27537136,0.06884284,0.13768568,0.20652852,0.41305703,0.0,0.06884284,0.27537136,0.06884284,0.13768568,0.13768568,0.13768568,0.06884284,0.06884284
0.14744196,0.07372098,0.0,0.0,0.14744196,0.07372098,0.07372098,0.0,0.07372098,0.0,0.0,0.0,0.0,0.0,0.29488391,0.29488391,0.07372098,0.29488391,0.14744196,0.14744196,0.51604685,0.51604685,0.0,0.07372098,0.07372098,0.07372098,0.14744196,0.14744196,0.14744196,0.07372098,0.07372098
0.086711,0.17342199,0.086711,0.0,0.17342199,0.0,0.0,0.086711,0.086711,0.0,0.0,0.0,0.0,0.0,0.086711,0.0,0.0,0.34684399,0.086711,0.17342199,0.60697698,0.52026598,0.0,0.086711,0.086711,0.086711,0.086711,0.17342199,0.17342199,0.086711,0.086711
0.22116293,0.14744196,0.0,0.07372098,0.14744196,0.0,0.0,0.0,0.0,0.0,0.0,0.29488391,0.14744196,0.0,0.14744196,0.22116293,0.0,0.29488391,0.07372098,0.14744196,0.51604685,0.51604685,0.0,0.07372098,0.07372098,0.07372098,0.14744196,0.07372098,0.14744196,0.07372098,0.07372098
0.08164966,0.0,0.0,0.0,0.08164966,0.0,0.0,0.0,0.08164966,0.0,0.0,0.16329932,0.0,0.0,0.16329932,0.0,0.0,0.32659863,0.08164966,0.16329932,0.57154761,0.57154761,0.0,0.08164966,0.16329932,0.08164966,0.16329932,0.16329932,0.16329932,0.08164966,0.08164966
0.0,0.25197632,0.25197632,0.0,0.0,0.12598816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12598816,0.0,0.0,0.50395263,0.12598816,0.12598816,0.37796447,0.37796447,0.0,0.12598816,0.12598816,0.12598816,0.25197632,0.25197632,0.25197632,0.12598816,0.12598816
0.0,0.0805823,0.0,0.0,0.0805823,0.0805823,0.0,0.0,0.0,0.24174689,0.0,0.0,0.16116459,0.0,0.0805823,0.0,0.0805823,0.32232919,0.0805823,0.16116459,0.56407607,0.56407607,0.0,0.0805823,0.0805823,0.0805823,0.16116459,0.16116459,0.16116459,0.0805823,0.0805823
0.0,0.08451543,0.16903085,0.0,0.0,0.08451543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451543,0.3380617,0.08451543,0.16903085,0.59160798,0.59160798,0.0,0.08451543,0.08451543,0.08451543,0.08451543,0.16903085,0.16903085,0.08451543,0.08451543
0.0,0.09016696,0.18033393,0.0,0.0,0.09016696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09016696,0.09016696,0.09016696,0.36066785,0.09016696,0.18033393,0.54100178,0.54100178,0.09016696,0.18033393,0.09016696,0.09016696,0.18033393,0.18033393,0.18033393,0.09016696,0.09016696
0.0,0.08421519,0.08421519,0.0,0.0,0.08421519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16843038,0.08421519,0.33686077,0.08421519,0.16843038,0.58950634,0.58950634,0.0,0.08421519,0.08421519,0.08421519,0.08421519,0.16843038,0.16843038,0.08421519,0.08421519
0.10259784,0.0,0.0,0.0,0.10259784,0.0,0.0,0.0,0.10259784,0.0,0.0,0.0,0.0,0.0,0.20519567,0.10259784,0.0,0.41039134,0.10259784,0.20519567,0.61558701,0.41039134,0.0,0.10259784,0.10259784,0.10259784,0.10259784,0.20519567,0.20519567,0.10259784,0.10259784
0.0,0.13423121,0.13423121,0.06711561,0.06711561,0.0,0.13423121,0.06711561,0.53692484,0.13423121,0.33557803,0.0,0.0,0.20134682,0.06711561,0.06711561,0.0,0.26846242,0.06711561,0.13423121,0.26846242,0.46980924,0.0,0.06711561,0.06711561,0.06711561,0.13423121,0.13423121,0.13423121,0.06711561,0.06711561
0.14213381,0.07106691,0.0,0.0,0.0,0.07106691,0.0,0.0,0.07106691,0.0,0.0,0.14213381,0.14213381,0.0,0.0,0.0,0.0,0.28426762,0.07106691,0.14213381,0.63960215,0.56853524,0.0,0.07106691,0.07106691,0.07106691,0.14213381,0.14213381,0.14213381,0.07106691,0.07106691
0.09090909,0.09090909,0.09090909,0.0,0.0,0.09090909,0.09090909,0.54545455,0.09090909,0.18181818,0.0,0.0,0.18181818,0.0,0.0,0.0,0.0,0.36363636,0.09090909,0.18181818,0.36363636,0.09090909,0.09090909,0.09090909,0.36363636,0.09090909,0.18181818,0.18181818,0.18181818,0.09090909,0.09090909
0.06415003,0.12830006,0.06415003,0.06415003,0.12830006,0.0,0.12830006,0.06415003,0.38490018,0.0,0.0,0.25660012,0.12830006,0.06415003,0.12830006,0.25660012,0.06415003,0.25660012,0.06415003,0.12830006,0.51320024,0.44905021,0.06415003,0.06415003,0.06415003,0.06415003,0.12830006,0.12830006,0.06415003,0.06415003,0.06415003
0.09284767,0.09284767,0.09284767,0.0,0.18569534,0.0,0.18569534,0.09284767,0.0,0.46423835,0.37139068,0.18569534,0.0,0.0,0.09284767,0.09284767,0.09284767,0.27854301,0.09284767,0.18569534,0.18569534,0.27854301,0.27854301,0.09284767,0.09284767,0.09284767,0.18569534,0.18569534,0.18569534,0.18569534,0.09284767
0.0,0.07432941,0.07432941,0.0,0.07432941,0.07432941,0.14865883,0.0,0.5203059,0.0,0.0,0.14865883,0.29731766,0.0,0.14865883,0.29731766,0.07432941,0.29731766,0.07432941,0.14865883,0.22298824,0.44597649,0.0,0.07432941,0.07432941,0.07432941,0.14865883,0.14865883,0.14865883,0.07432941,0.07432941
0.0877058,0.0877058,0.0877058,0.0,0.0,0.0877058,0.0877058,0.0,0.35082321,0.0,0.0,0.0,0.0,0.1754116,0.0877058,0.0877058,0.0,0.35082321,0.0877058,0.1754116,0.61394061,0.35082321,0.0,0.0877058,0.0877058,0.0877058,0.1754116,0.1754116,0.1754116,0.0877058,0.0877058
0.07161149,0.14322297,0.14322297,0.0,0.0,0.07161149,0.14322297,0.28644595,0.50128041,0.0,0.0,0.0,0.14322297,0.0,0.07161149,0.14322297,0.07161149,0.28644595,0.07161149,0.14322297,0.42966892,0.28644595,0.07161149,0.07161149,0.28644595,0.07161149,0.14322297,0.14322297,0.14322297,0.07161149,0.07161149
0.08333333,0.08333333,0.16666667,0.0,0.0,0.08333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333,0.33333333,0.08333333,0.16666667,0.58333333,0.58333333,0.0,0.08333333,0.08333333,0.08333333,0.16666667,0.16666667,0.16666667,0.08333333,0.08333333
0.07392213,0.0,0.07392213,0.0,0.0,0.07392213,0.07392213,0.0,0.36961064,0.14784425,0.0,0.0,0.14784425,0.0,0.07392213,0.07392213,0.07392213,0.14784425,0.07392213,0.14784425,0.59137702,0.51745489,0.14784425,0.07392213,0.07392213,0.07392213,0.14784425,0.14784425,0.14784425,0.07392213,0.07392213
0.0949158,0.0949158,0.1898316,0.0,0.0,0.0949158,0.0,0.0,0.0,0.0,0.0,0.0,0.1898316,0.0,0.0949158,0.0949158,0.0,0.1898316,0.0949158,0.1898316,0.5694948,0.5694948,0.0,0.0949158,0.0949158,0.0949158,0.1898316,0.1898316,0.1898316,0.0949158,0.0949158
0.0,0.06551218,0.06551218,0.06551218,0.06551218,0.0,0.13102436,0.32756089,0.0,0.39307307,0.0,0.0,0.0,0.0,0.06551218,0.0,0.0,0.26204871,0.06551218,0.13102436,0.52409743,0.45858525,0.0,0.06551218,0.26204871,0.06551218,0.13102436,0.13102436,0.06551218,0.06551218,0.06551218
0.09090909,0.18181818,0.18181818,0.09090909,0.18181818,0.0,0.0,0.0,0.09090909,0.18181818,0.0,0.0,0.18181818,0.0,0.0,0.09090909,0.09090909,0.27272727,0.09090909,0.18181818,0.63636364,0.36363636,0.0,0.09090909,0.09090909,0.09090909,0.18181818,0.18181818,0.18181818,0.09090909,0.09090909
0.17474081,0.17474081,0.17474081,0.0,0.08737041,0.08737041,0.0,0.0,0.08737041,0.0,0.0,0.17474081,0.0,0.0,0.08737041,0.26211122,0.0,0.34948162,0.26211122,0.17474081,0.52422243,0.34948162,0.17474081,0.17474081,0.08737041,0.08737041,0.17474081,0.08737041,0.17474081,0.08737041,0.08737041
0.0,0.09853293,0.09853293,0.0,0.0,0.09853293,0.0,0.0,0.09853293,0.0,0.0,0.0,0.0,0.0,0.09853293,0.09853293,0.0,0.19706586,0.09853293,0.19706586,0.29559878,0.78826342,0.09853293,0.09853293,0.09853293,0.09853293,0.19706586,0.09853293,0.19706586,0.09853293,0.09853293
0.19653653,0.13102436,0.13102436,0.06551218,0.06551218,0.06551218,0.13102436,0.0,0.39307307,0.0,0.0,0.26204871,0.13102436,0.0,0.13102436,0.0,0.06551218,0.26204871,0.06551218,0.13102436,0.45858525,0.52409743,0.0,0.06551218,0.06551218,0.06551218,0.06551218,0.13102436,0.13102436,0.06551218,0.06551218
0.0,0.07018624,0.07018624,0.0,0.0,0.07018624,0.07018624,0.49130368,0.0,0.0,0.0,0.0,0.0,0.0,0.07018624,0.0,0.07018624,0.28074496,0.07018624,0.14037248,0.49130368,0.49130368,0.0,0.07018624,0.28074496,0.07018624,0.07018624,0.14037248,0.14037248,0.07018624,0.07018624
0.08804509,0.08804509,0.0,0.0,0.08804509,0.08804509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08804509,0.08804509,0.0,0.35218036,0.08804509,0.17609018,0.61631563,0.52827054,0.0,0.08804509,0.08804509,0.08804509,0.17609018,0.17609018,0.17609018,0.08804509,0.08804509
0.0,0.08276059,0.16552118,0.0,0.0,0.16552118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08276059,0.33104236,0.08276059,0.16552118,0.57932412,0.57932412,0.0,0.08276059,0.08276059,0.08276059,0.16552118,0.16552118,0.16552118,0.08276059,0.08276059
0.12309149,0.12309149,0.12309149,0.0,0.12309149,0.0,0.0,0.0,0.12309149,0.0,0.0,0.0,0.0,0.0,0.12309149,0.49236596,0.12309149,0.24618298,0.12309149,0.24618298,0.36927447,0.24618298,0.12309149,0.24618298,0.12309149,0.12309149,0.24618298,0.24618298,0.24618298,0.12309149,0.12309149
0.0,0.09205746,0.0,0.0,0.0,0.09205746,0.0,0.0,0.0,0.0,0.0,0.0,0.09205746,0.18411492,0.18411492,0.18411492,0.0,0.36822985,0.09205746,0.18411492,0.64440223,0.36822985,0.0,0.09205746,0.09205746,0.09205746,0.18411492,0.18411492,0.18411492,0.09205746,0.09205746
0.0,0.08638684,0.08638684,0.0,0.08638684,0.08638684,0.0,0.0,0.0,0.0,0.0,0.0,0.17277369,0.0,0.08638684,0.08638684,0.08638684,0.34554737,0.08638684,0.17277369,0.6047079,0.51832106,0.0,0.08638684,0.08638684,0.08638684,0.17277369,0.17277369,0.17277369,0.08638684,0.08638684
0.08247861,0.16495722,0.08247861,0.0,0.08247861,0.08247861,0.08247861,0.0,0.49487166,0.0,0.24743583,0.0,0.0,0.0,0.08247861,0.08247861,0.0,0.32991444,0.08247861,0.16495722,0.49487166,0.32991444,0.08247861,0.08247861,0.08247861,0.08247861,0.16495722,0.16495722,0.16495722,0.08247861,0.08247861
0.08391814,0.16783627,0.0,0.0,0.16783627,0.0,0.16783627,0.0,0.50350881,0.0,0.16783627,0.16783627,0.0,0.08391814,0.16783627,0.33567254,0.08391814,0.33567254,0.08391814,0.16783627,0.33567254,0.25175441,0.0,0.08391814,0.08391814,0.08391814,0.16783627,0.16783627,0.16783627,0.08391814,0.08391814
0.12038585,0.24077171,0.24077171,0.0,0.0,0.12038585,0.0,0.0,0.12038585,0.0,0.0,0.0,0.0,0.0,0.12038585,0.12038585,0.12038585,0.48154341,0.12038585,0.12038585,0.36115756,0.24077171,0.24077171,0.24077171,0.12038585,0.12038585,0.24077171,0.24077171,0.24077171,0.12038585,0.12038585
0.09016696,0.09016696,0.09016696,0.0,0.09016696,0.09016696,0.0,0.0,0.18033393,0.0,0.0,0.0,0.0,0.0,0.09016696,0.27050089,0.09016696,0.36066785,0.09016696,0.18033393,0.63116874,0.36066785,0.0,0.09016696,0.09016696,0.09016696,0.18033393,0.18033393,0.18033393,0.09016696,0.09016696
